site,model,condition,arm,split,auprc,auroc
B,RF,5_SMOTENC,full,17,0.16886702037644047,0.7289323653208026
B,RF,5_SMOTENC,full,18,0.1573376924941371,0.7075899740099555
B,RF,5_SMOTENC,full,19,0.1804279101177491,0.7106260379166992
B,RF,5_SMOTENC,full,20,0.17841250789861793,0.7383471037569873
B,RF,5_SMOTENC,full,21,0.14368185100834466,0.7002761508139768
B,RF,5_SMOTENC,full,22,0.15624542584406634,0.7125915863082645
B,RF,5_SMOTENC,full,23,0.13279478580753862,0.6891546627901854
B,RF,5_SMOTENC,full,24,0.15160625406498152,0.7108210826655373
B,RF,5_SMOTENC,lab_indicators_only,0,0.14731439910187252,0.7309255506313609
B,RF,5_SMOTENC,lab_indicators_only,1,0.14823289269324913,0.6799434336235887
B,RF,5_SMOTENC,lab_indicators_only,2,0.16548678431493008,0.6892134155847047
B,RF,5_SMOTENC,lab_indicators_only,3,0.1971049287235025,0.7480782784899344
B,RF,5_SMOTENC,lab_indicators_only,4,0.13307708276467783,0.6656431461275258
B,RF,5_SMOTENC,lab_indicators_only,5,0.15990789629892047,0.7233425383604659
B,RF,5_SMOTENC,lab_indicators_only,6,0.13011288015392997,0.6564093713114937
B,RF,5_SMOTENC,lab_indicators_only,7,0.17358052582174327,0.7282308531723938
B,RF,5_SMOTENC,lab_indicators_only,8,0.17600426068508185,0.7608750715827496
B,RF,5_SMOTENC,lab_indicators_only,9,0.11302822383101524,0.6473981030504999
B,RF,5_SMOTENC,lab_indicators_only,10,0.16307939757777537,0.7491147584793889
B,RF,5_SMOTENC,lab_indicators_only,11,0.1387387751139217,0.658636394004855
B,RF,5_SMOTENC,lab_indicators_only,12,0.17526857391323625,0.7190889250161459
B,RF,5_SMOTENC,lab_indicators_only,13,0.13300802188106292,0.6425763182238668
B,RF,5_SMOTENC,lab_indicators_only,14,0.1662596914445143,0.7267590249991641
B,RF,5_SMOTENC,lab_indicators_only,15,0.16001634014795826,0.7062557067456517
B,RF,5_SMOTENC,lab_indicators_only,16,0.13837878531910597,0.6807785671335991
B,RF,5_SMOTENC,lab_indicators_only,17,0.15610361632409347,0.7128699641449346
B,RF,5_SMOTENC,lab_indicators_only,18,0.1629493846574924,0.7025571560724198
B,RF,5_SMOTENC,lab_indicators_only,19,0.17550493633818967,0.6999765946301395
B,RF,5_SMOTENC,lab_indicators_only,20,0.156586053845311,0.6943132975525019
B,RF,5_SMOTENC,lab_indicators_only,21,0.16899552035094506,0.7081264058080751
B,RF,5_SMOTENC,lab_indicators_only,22,0.12897890950017019,0.6866356368171392
B,RF,5_SMOTENC,lab_indicators_only,23,0.13352317055653673,0.6975683890577509
B,RF,5_SMOTENC,lab_indicators_only,24,0.14558937195956173,0.7073548588433288
B,xgboost,1_none,full,0,0.20759708177478903,0.749916486648999
B,xgboost,1_none,full,1,0.1595745806491482,0.6718927465870878
B,xgboost,1_none,full,2,0.20799561132050842,0.7279135024385899
B,xgboost,1_none,full,3,0.16844419049356482,0.7238888154706842
B,xgboost,1_none,full,4,0.18058927708426237,0.6875160215329403
B,xgboost,1_none,full,5,0.2305360195755846,0.7406854775850166
B,xgboost,1_none,full,6,0.19023872050544735,0.6779947887668977
B,xgboost,1_none,full,7,0.20452565651056107,0.7511079437899473
B,xgboost,1_none,full,8,0.23454920161374215,0.7765516937579842
B,xgboost,1_none,full,9,0.1533256394365045,0.6626728932380772
B,xgboost,1_none,full,10,0.23824103307517164,0.7688127742021692
B,xgboost,1_none,full,11,0.15125710957939223,0.6863795292074026
B,xgboost,1_none,full,12,0.21048141826762165,0.7080818653542079
B,xgboost,1_none,full,13,0.167107646419144,0.7156072419717192
B,xgboost,1_none,full,14,0.21612341118394002,0.7132396375511296
B,xgboost,1_none,full,15,0.23903391631121637,0.766062401175868
B,xgboost,1_none,full,16,0.2193227536943651,0.7374897000200432
B,xgboost,1_none,full,17,0.16011872260351176,0.6991515043538293
B,xgboost,1_none,full,18,0.15859982422403482,0.7036364036826571
B,xgboost,1_none,full,19,0.2208889552348809,0.7150451946546593
B,xgboost,1_none,full,20,0.18522579411559162,0.7347838674476092
B,xgboost,1_none,full,21,0.219248183955554,0.7485134623521814
B,xgboost,1_none,full,22,0.1948540821112859,0.6953655657751151
B,xgboost,1_none,full,23,0.2006905293943145,0.6973921853662833
B,xgboost,1_none,full,24,0.18271493386606857,0.7192470158153427
B,xgboost,1_none,lab_indicators_only,0,0.18528528504204425,0.744504821504131
B,xgboost,1_none,lab_indicators_only,1,0.12977808839117208,0.6523060819989756
B,xgboost,1_none,lab_indicators_only,2,0.2153378796242507,0.7367881878716344
B,xgboost,1_none,lab_indicators_only,3,0.17039015347304218,0.7413329809259505
B,xgboost,1_none,lab_indicators_only,4,0.177525157872667,0.6844064509657501
B,xgboost,1_none,lab_indicators_only,5,0.23992817235979602,0.739171102153531
B,xgboost,1_none,lab_indicators_only,6,0.18055157747824732,0.6589203393982584
B,xgboost,1_none,lab_indicators_only,7,0.2068043520314201,0.7548493419147941
B,xgboost,1_none,lab_indicators_only,8,0.21692759391926544,0.7537112902515307
B,xgboost,1_none,lab_indicators_only,9,0.1503093899449632,0.6673205309675334
B,xgboost,1_none,lab_indicators_only,10,0.2404654959285753,0.7860944703026523
B,xgboost,1_none,lab_indicators_only,11,0.1426712188320713,0.6786963009153063
B,xgboost,1_none,lab_indicators_only,12,0.1861102755000124,0.6917689241253369
B,xgboost,1_none,lab_indicators_only,13,0.18268687176715226,0.7049138804457954
B,xgboost,1_none,lab_indicators_only,14,0.1934564287340444,0.7149003042698082
B,xgboost,1_none,lab_indicators_only,15,0.24036812804060134,0.7490924882524553
B,xgboost,1_none,lab_indicators_only,16,0.2419498126107118,0.7439814711711912
B,xgboost,1_none,lab_indicators_only,17,0.16051951220495048,0.676992628554885
B,xgboost,1_none,lab_indicators_only,18,0.14128366215807694,0.6908506233205585
B,xgboost,1_none,lab_indicators_only,19,0.23547129895521254,0.7209968458477759
B,xgboost,1_none,lab_indicators_only,20,0.18311107218434364,0.7484466516713807
B,xgboost,1_none,lab_indicators_only,21,0.18327046243666623,0.7291495000334053
B,xgboost,1_none,lab_indicators_only,22,0.1853493629602892,0.7086052156871478
B,xgboost,1_none,lab_indicators_only,23,0.20148288997044464,0.7109818950707016
B,xgboost,1_none,lab_indicators_only,24,0.1814517243678903,0.7277398214504641
B,xgboost,5_SMOTENC,full,0,0.18292383443669327,0.7144177449168206
B,xgboost,5_SMOTENC,full,1,0.1463162462232644,0.6806894862258647
B,xgboost,5_SMOTENC,full,2,0.1967029107991702,0.6997193951406364
B,xgboost,5_SMOTENC,full,3,0.17626974222031272,0.7223580459010617
B,xgboost,5_SMOTENC,full,4,0.12911283977779092,0.6131092362047637
B,xgboost,5_SMOTENC,full,5,0.21649688293470834,0.7418212591586308
B,xgboost,5_SMOTENC,full,6,0.15246211564868395,0.6386878382290716
B,xgboost,5_SMOTENC,full,7,0.19455832154239472,0.7416319622296952
B,xgboost,5_SMOTENC,full,8,0.2090052678267335,0.7212017091758073
B,xgboost,5_SMOTENC,full,9,0.14680552898949495,0.6312874067964737
B,xgboost,5_SMOTENC,full,10,0.23465856328048143,0.7568870676792196
B,xgboost,5_SMOTENC,full,11,0.1434146737497631,0.6487428456895975
B,xgboost,5_SMOTENC,full,12,0.1693153262989728,0.6857670979667283
B,xgboost,5_SMOTENC,full,13,0.15988972328693174,0.6688361746178583
B,xgboost,5_SMOTENC,full,14,0.18778734223878674,0.6975803305729857
B,xgboost,5_SMOTENC,full,15,0.21398334971931832,0.7296171747990112
B,xgboost,5_SMOTENC,full,16,0.1689176786681333,0.6860009353495311
B,xgboost,5_SMOTENC,full,17,0.14600500652070156,0.6546221856000712
B,xgboost,5_SMOTENC,full,18,0.16250221016102723,0.7074137703184882
B,xgboost,5_SMOTENC,full,19,0.22890736489933317,0.6733724908886238
B,xgboost,5_SMOTENC,full,20,0.16014641923535355,0.6978598311916798
B,xgboost,5_SMOTENC,full,21,0.18424362828974572,0.7110438055363784
B,xgboost,5_SMOTENC,full,22,0.16423348162796506,0.6918914103734717
B,xgboost,5_SMOTENC,full,23,0.14603483753105823,0.6605435883881767
B,xgboost,5_SMOTENC,full,24,0.1644142826684144,0.6955630105992889
B,xgboost,5_SMOTENC,lab_indicators_only,0,0.18019138617626906,0.7120014252945237
B,xgboost,5_SMOTENC,lab_indicators_only,1,0.1468099519254462,0.659354608823464
B,xgboost,5_SMOTENC,lab_indicators_only,2,0.17442999842120044,0.6986281540208895
B,xgboost,5_SMOTENC,lab_indicators_only,3,0.18933963812302618,0.7190432139553323
B,xgboost,5_SMOTENC,lab_indicators_only,4,0.12820947897178053,0.6167314958260425
B,xgboost,5_SMOTENC,lab_indicators_only,5,0.2166162025321368,0.7282030153887269
B,xgboost,5_SMOTENC,lab_indicators_only,6,0.1644981201057171,0.6328753089993987
B,xgboost,5_SMOTENC,lab_indicators_only,7,0.1700974079167373,0.7058214373204461
B,xgboost,5_SMOTENC,lab_indicators_only,8,0.19969991643648,0.7330844456191357
B,xgboost,5_SMOTENC,lab_indicators_only,9,0.146247492822845,0.6383758902399608
B,xgboost,5_SMOTENC,lab_indicators_only,10,0.18883864601749703,0.7298621472952809
B,xgboost,5_SMOTENC,lab_indicators_only,11,0.14637432344995677,0.6411598334187025
B,xgboost,5_SMOTENC,lab_indicators_only,12,0.16214048157619285,0.66968799412066
B,xgboost,5_SMOTENC,lab_indicators_only,13,0.13969629825038737,0.6609620721554116
B,xgboost,5_SMOTENC,lab_indicators_only,14,0.17775277090603198,0.6727594931065612
B,xgboost,5_SMOTENC,lab_indicators_only,15,0.1982161855337899,0.7073803532057992
B,xgboost,5_SMOTENC,lab_indicators_only,16,0.16225364204845746,0.680901053381734
B,xgboost,5_SMOTENC,lab_indicators_only,17,0.14031204718495843,0.6738747967841792
B,xgboost,5_SMOTENC,lab_indicators_only,18,0.14035141391463796,0.6866107219946258
B,xgboost,5_SMOTENC,lab_indicators_only,19,0.2311381942446586,0.6678666562642801
B,xgboost,5_SMOTENC,lab_indicators_only,20,0.1510983714928647,0.6872926085116808
B,xgboost,5_SMOTENC,lab_indicators_only,21,0.16524516611341666,0.7037057657617531
B,xgboost,5_SMOTENC,lab_indicators_only,22,0.15633051530012532,0.6887067679219651
B,xgboost,5_SMOTENC,lab_indicators_only,23,0.14735113852165027,0.6698383331130788
B,xgboost,5_SMOTENC,lab_indicators_only,24,0.20825486408959215,0.7055604471540186
B,lightgbm,1_none,full,0,0.21193971842599418,0.7460303320490835
B,lightgbm,1_none,full,1,0.1428648631329857,0.6522615415451085
B,lightgbm,1_none,full,2,0.20035031413901125,0.7058103022069794
B,lightgbm,1_none,full,3,0.18585882526306596,0.7165763622747897
B,lightgbm,1_none,full,4,0.14637957154837922,0.6519398593448725
B,lightgbm,1_none,full,5,0.21519751112870472,0.735207001759348
B,lightgbm,1_none,full,6,0.16793064812084713,0.6401799434336236
B,lightgbm,1_none,full,7,0.21515918412144153,0.7433133643631828
B,lightgbm,1_none,full,8,0.22950972098892655,0.7328311528126514
B,lightgbm,1_none,full,9,0.17517457352991586,0.6939692163659261
B,lightgbm,1_none,full,10,0.2737902981457286,0.7949691557356969
B,lightgbm,1_none,full,11,0.13967361908822148,0.6851101262721866
B,lightgbm,1_none,full,12,0.2127791120900853,0.692737678996949
B,lightgbm,1_none,full,13,0.1736243877206844,0.719208404916083
B,lightgbm,1_none,full,14,0.17738051949148131,0.7011357177089487
B,lightgbm,1_none,full,15,0.24798575322114438,0.7478119502037726
B,lightgbm,1_none,full,16,0.2064205822879274,0.715264013540298
B,lightgbm,1_none,full,17,0.16280937638640317,0.6795759748791839
B,lightgbm,1_none,full,18,0.15376864277123206,0.7077001013171226
B,lightgbm,1_none,full,19,0.2337781903267369,0.7026180578001182
B,lightgbm,1_none,full,20,0.18260763638492125,0.7228692960381267
B,lightgbm,1_none,full,21,0.23086891381765906,0.7323675478253123
B,lightgbm,1_none,full,22,0.2027612823734579,0.6774268979800906
B,lightgbm,1_none,full,23,0.19808946475803252,0.69737015990485
B,lightgbm,1_none,full,24,0.17815856285894996,0.7018601696332043
B,lightgbm,1_none,lab_indicators_only,0,0.21304235856771508,0.7527559405830345
B,lightgbm,1_none,lab_indicators_only,1,0.1410202177561104,0.6338551989844776
B,lightgbm,1_none,lab_indicators_only,2,0.20469566407132167,0.7238380509097387
B,lightgbm,1_none,lab_indicators_only,3,0.20647193689094834,0.7416633628474516
B,lightgbm,1_none,lab_indicators_only,4,0.16007407354001363,0.6736065445872296
B,lightgbm,1_none,lab_indicators_only,5,0.2289280869762741,0.7576553905084292
B,lightgbm,1_none,lab_indicators_only,6,0.18080289151491546,0.6669153508674254
B,lightgbm,1_none,lab_indicators_only,7,0.21122495328810706,0.7396387769191368
B,lightgbm,1_none,lab_indicators_only,8,0.2167061112340803,0.7387009382846571
B,lightgbm,1_none,lab_indicators_only,9,0.17435024967022086,0.6606890095070383
B,lightgbm,1_none,lab_indicators_only,10,0.25632288178821944,0.7762064895441284
B,lightgbm,1_none,lab_indicators_only,11,0.1445600614001291,0.6595439057523995
B,lightgbm,1_none,lab_indicators_only,12,0.1959441080048272,0.6740418234861814
B,lightgbm,1_none,lab_indicators_only,13,0.1787789646382732,0.6995506805867582
B,lightgbm,1_none,lab_indicators_only,14,0.1987728200413728,0.7131393288231557
B,lightgbm,1_none,lab_indicators_only,15,0.25233156314911065,0.7484021112175132
B,lightgbm,1_none,lab_indicators_only,16,0.19212495552212536,0.7246731844197493
B,lightgbm,1_none,lab_indicators_only,17,0.1702586228447471,0.698884261630626
B,lightgbm,1_none,lab_indicators_only,18,0.15000523405568933,0.6918307563543458
B,lightgbm,1_none,lab_indicators_only,19,0.20797981346643396,0.7028855477413818
B,lightgbm,1_none,lab_indicators_only,20,0.18479176440060316,0.7239605371578737
B,lightgbm,1_none,lab_indicators_only,21,0.21626290977599077,0.7361646215174932
B,lightgbm,1_none,lab_indicators_only,22,0.20006831804549424,0.6817139166648107
B,lightgbm,1_none,lab_indicators_only,23,0.2049992447539584,0.718338399189463
B,lightgbm,1_none,lab_indicators_only,24,0.1720631158556637,0.7144099060441581
B,lightgbm,5_SMOTENC,full,0,0.18491528296055748,0.7177248736164622
B,lightgbm,5_SMOTENC,full,1,0.13704098695069444,0.6690087521991849
B,lightgbm,5_SMOTENC,full,2,0.1810200624208765,0.6642763289757924
B,lightgbm,5_SMOTENC,full,3,0.1994032119138192,0.7349896480331264
B,lightgbm,5_SMOTENC,full,4,0.12281890365427764,0.6273084939201765
B,lightgbm,5_SMOTENC,full,5,0.22928642935652535,0.7356190009576198
B,lightgbm,5_SMOTENC,full,6,0.17744325634805047,0.6344453599982184
B,lightgbm,5_SMOTENC,full,7,0.1823622147375506,0.7360866757232257
B,lightgbm,5_SMOTENC,full,8,0.18603968033676993,0.7095282146160964
B,lightgbm,5_SMOTENC,full,9,0.17036033287541713,0.6361245165676581
B,lightgbm,5_SMOTENC,full,10,0.2250306482000957,0.7390263456784624
B,lightgbm,5_SMOTENC,full,11,0.1427418029766211,0.6180433378616127
B,lightgbm,5_SMOTENC,full,12,0.18181394087729608,0.6796539206734515
B,lightgbm,5_SMOTENC,full,13,0.14981062951537283,0.6643209550240079
B,lightgbm,5_SMOTENC,full,14,0.1771995196735035,0.6952063573442706
B,lightgbm,5_SMOTENC,full,15,0.1914448134952469,0.6937621094358952
B,lightgbm,5_SMOTENC,full,16,0.16814593083090776,0.6800102443043895
B,lightgbm,5_SMOTENC,full,17,0.13096875289729712,0.6364942208761107
B,lightgbm,5_SMOTENC,full,18,0.15479687961366176,0.681919298709308
B,lightgbm,5_SMOTENC,full,19,0.20115408117915973,0.651048226207327
B,lightgbm,5_SMOTENC,full,20,0.174723059859285,0.6645435716989956
B,lightgbm,5_SMOTENC,full,21,0.1590909206759191,0.6965013473487294
B,lightgbm,5_SMOTENC,full,22,0.16820796864902787,0.6791639756809121
B,lightgbm,5_SMOTENC,full,23,0.19483413581609754,0.7030086780318048
B,lightgbm,5_SMOTENC,full,24,0.1797937748360372,0.6734950904450364
B,lightgbm,5_SMOTENC,lab_indicators_only,0,0.18835036275332992,0.7182704941763357
B,lightgbm,5_SMOTENC,lab_indicators_only,1,0.14321702561223634,0.6597332026813353
B,lightgbm,5_SMOTENC,lab_indicators_only,2,0.1662837994971231,0.6378192993786607
B,lightgbm,5_SMOTENC,lab_indicators_only,3,0.16671487988235562,0.7005308136205454
B,lightgbm,5_SMOTENC,lab_indicators_only,4,0.12965332426232135,0.6224268024921146
B,lightgbm,5_SMOTENC,lab_indicators_only,5,0.20770821600021283,0.7142173128744181
B,lightgbm,5_SMOTENC,lab_indicators_only,6,0.16508208110572264,0.6291895864418859
B,lightgbm,5_SMOTENC,lab_indicators_only,7,0.17619293812535858,0.7198739505155557
B,lightgbm,5_SMOTENC,lab_indicators_only,8,0.18836987468035846,0.7293070789833046
B,lightgbm,5_SMOTENC,lab_indicators_only,9,0.14469005457628814,0.6341183420081806
B,lightgbm,5_SMOTENC,lab_indicators_only,10,0.21679072510435157,0.736298242879095
B,lightgbm,5_SMOTENC,lab_indicators_only,11,0.1475989710750304,0.6210498184976505
B,lightgbm,5_SMOTENC,lab_indicators_only,12,0.1905359194639435,0.6622274680978999
B,lightgbm,5_SMOTENC,lab_indicators_only,13,0.13839935078616827,0.6745848200519801
B,lightgbm,5_SMOTENC,lab_indicators_only,14,0.17429285199809783,0.6736288354156682
B,lightgbm,5_SMOTENC,lab_indicators_only,15,0.19085418091356424,0.6775716544551588
B,lightgbm,5_SMOTENC,lab_indicators_only,16,0.15414058351752494,0.6862904482996681
B,lightgbm,5_SMOTENC,lab_indicators_only,17,0.14557700266922316,0.6770705743491526
B,lightgbm,5_SMOTENC,lab_indicators_only,18,0.16400633702346312,0.7028765252632043
B,lightgbm,5_SMOTENC,lab_indicators_only,19,0.20782316729621425,0.6605775553648452
B,lightgbm,5_SMOTENC,lab_indicators_only,20,0.160937269489683,0.669921831503463
B,lightgbm,5_SMOTENC,lab_indicators_only,21,0.19499958471989542,0.7076587310424692
B,lightgbm,5_SMOTENC,lab_indicators_only,22,0.1511808922805105,0.6723047457853596
B,lightgbm,5_SMOTENC,lab_indicators_only,23,0.17889602619360714,0.6733293687502754
B,lightgbm,5_SMOTENC,lab_indicators_only,24,0.1858520743358027,0.6816200974109203
A,RF,1_none,ordering_only,0,0.15670953521487507,0.6390721288248692
A,RF,1_none,ordering_only,1,0.12785563542697947,0.6345226578508367
A,RF,1_none,ordering_only,2,0.10580975178765165,0.6376343512671485
A,RF,1_none,ordering_only,3,0.14140028025061446,0.640128810583356
A,RF,1_none,ordering_only,4,0.1334361031768142,0.6225782726663008
A,RF,1_none,ordering_only,5,0.1457116507181143,0.6357166797431425
A,RF,1_none,ordering_only,6,0.12551512468382567,0.6311976782272869
A,RF,1_none,ordering_only,7,0.13372394647511832,0.6459620350551116
A,RF,1_none,ordering_only,8,0.1308782442717546,0.6074399085762723
A,RF,1_none,ordering_only,9,0.1306127398286951,0.6155093439424426
A,RF,1_none,ordering_only,10,0.12191098400508388,0.6187413828563593
A,RF,1_none,ordering_only,11,0.12408817505830302,0.6213941300588822
A,RF,1_none,ordering_only,12,0.12408952938468824,0.6595152309204062
A,RF,1_none,ordering_only,13,0.16033282451523834,0.6140904549995458
A,RF,1_none,ordering_only,14,0.14327394331486965,0.6427466313029693
A,RF,1_none,ordering_only,15,0.15883876495622481,0.6362156171207884
A,RF,1_none,ordering_only,16,0.11698130612452926,0.6456135406272138
A,RF,1_none,ordering_only,17,0.13449060088754755,0.6428827154381127
A,RF,1_none,ordering_only,18,0.1283310203826143,0.6382783882783882
A,RF,1_none,ordering_only,19,0.12118510106261213,0.6233004085116761
A,RF,1_none,ordering_only,20,0.15254505767809248,0.6738815804507954
A,RF,1_none,ordering_only,21,0.13067267577358258,0.6148089184104084
A,RF,1_none,ordering_only,22,0.16606288141969108,0.6445490139321598
A,RF,1_none,ordering_only,23,0.11450295028689761,0.6318283988738534
A,RF,1_none,ordering_only,24,0.11661178426305785,0.6338885586244741
A,RF,1_none,values_only,0,0.14326424756847034,0.679885968052773
A,RF,1_none,values_only,1,0.12525234616678496,0.6562188164138972
A,RF,1_none,values_only,2,0.11864110687913124,0.6469827619040366
A,RF,1_none,values_only,3,0.14167759382780135,0.6866126297944479
A,RF,1_none,values_only,4,0.12233756234419649,0.6768432565087494
A,RF,1_none,values_only,5,0.14213572707826821,0.6848429680299211
A,RF,1_none,values_only,6,0.12110015948074832,0.6241439986593439
A,RF,1_none,values_only,7,0.1264602412061263,0.6658338348098325
A,RF,1_none,values_only,8,0.133630320233358,0.6784427693518603
A,RF,1_none,values_only,9,0.13536423167732123,0.6788343698554965
A,RF,1_none,values_only,10,0.1461434544071697,0.6936086502791763
A,RF,1_none,values_only,11,0.14391190780300395,0.6505991057214023
A,RF,1_none,values_only,12,0.12670850081896923,0.6605645228863718
A,RF,1_none,values_only,13,0.11740901427425497,0.6281994520630884
A,RF,1_none,values_only,14,0.12635606882651462,0.6676688921407232
A,RF,1_none,values_only,15,0.12602101671408317,0.6649464118404315
A,RF,1_none,values_only,16,0.15120141617397895,0.6778140448967466
A,RF,1_none,values_only,17,0.13111166286229908,0.6823501854828268
A,RF,1_none,values_only,18,0.13891673164800572,0.6833280356007628
A,RF,1_none,values_only,19,0.1320692331818723,0.6745644320468265
A,RF,1_none,values_only,20,0.12579767798117475,0.6401271338142429
A,RF,1_none,values_only,21,0.1247762043936742,0.6587211206666719
A,RF,1_none,values_only,22,0.1331963519653894,0.6873376549181515
A,RF,1_none,values_only,23,0.13684450072322435,0.6622014349287075
A,RF,1_none,values_only,24,0.13807490846005446,0.6874180690201818
A,RF,1_none,lab_panel,0,0.15844343822794682,0.7093480297686606
A,RF,1_none,lab_panel,1,0.17296696570496084,0.7184431630344534
A,RF,1_none,lab_panel,2,0.15368063411063537,0.7013897881610921
A,RF,1_none,lab_panel,3,0.1322151034288965,0.6699985620440166
A,RF,1_none,lab_panel,4,0.14973046793479455,0.719904655203951
A,RF,1_none,lab_panel,5,0.168943971500475,0.7247084453720702
A,RF,1_none,lab_panel,6,0.1444660458478632,0.7069390382315527
A,RF,1_none,lab_panel,7,0.16174045637756732,0.7054117566404376
A,RF,1_none,lab_panel,8,0.1593763818172475,0.6939689098780009
A,RF,1_none,lab_panel,9,0.16377720401910434,0.706917642216938
A,RF,1_none,lab_panel,10,0.15482035115136972,0.7053527220652198
A,RF,1_none,lab_panel,11,0.13445365591772568,0.6621660737817929
A,RF,1_none,lab_panel,12,0.18025940775533483,0.7530202850417813
A,RF,1_none,lab_panel,13,0.13334663614002004,0.6889871492144221
A,RF,1_none,lab_panel,14,0.17208113998377078,0.693983979635388
A,RF,1_none,lab_panel,15,0.1415990654352623,0.7000719840949429
A,RF,1_none,lab_panel,16,0.17657815261275214,0.6846011167056423
A,RF,1_none,lab_panel,17,0.12980296608490843,0.6702728539979738
A,RF,1_none,lab_panel,18,0.1535456106848384,0.7493415675233857
A,RF,1_none,lab_panel,19,0.1533958370908696,0.714693463813182
A,RF,1_none,lab_panel,20,0.17408397618644483,0.7149525057320668
A,RF,1_none,lab_panel,21,0.1459831559068787,0.7013802664554117
A,RF,1_none,lab_panel,22,0.14037851091812187,0.6965832311336922
A,RF,1_none,lab_panel,23,0.13266020919639562,0.6831350467714103
A,RF,1_none,lab_panel,24,0.1794238679932618,0.725647445277727
A,RF,5_SMOTENC,lab_panel,0,0.14406229204911136,0.6699872028275657
A,RF,5_SMOTENC,lab_panel,1,0.14377788947988793,0.7067524128002193
A,RF,5_SMOTENC,lab_panel,2,0.1662059443043895,0.7190506478568544
A,RF,5_SMOTENC,lab_panel,3,0.1251184668286285,0.6757371416462326
A,RF,5_SMOTENC,lab_panel,4,0.1455272486482408,0.7046121425522834
A,RF,5_SMOTENC,lab_panel,5,0.14005271402676966,0.6918509434105988
A,RF,5_SMOTENC,lab_panel,6,0.14756881723979196,0.6809771555237317
A,RF,5_SMOTENC,lab_panel,7,0.1627466042233886,0.7243523335796281
A,RF,5_SMOTENC,lab_panel,8,0.1463146506241721,0.6783633033633033
A,RF,5_SMOTENC,lab_panel,9,0.13525440665192434,0.6903275714895434
A,RF,5_SMOTENC,lab_panel,10,0.13163484935451636,0.650265846022593
A,RF,5_SMOTENC,lab_panel,11,0.16932415603054085,0.7118617600682516
A,RF,5_SMOTENC,lab_panel,12,0.1552216107328186,0.7294769155767488
A,RF,5_SMOTENC,lab_panel,13,0.1384550235998633,0.6732169345805709
A,RF,5_SMOTENC,lab_panel,14,0.14887672105614946,0.6933170995670995
A,RF,5_SMOTENC,lab_panel,15,0.1355245117732974,0.6853990356416487
A,RF,5_SMOTENC,lab_panel,16,0.14283718443601712,0.6747880468315572
A,RF,5_SMOTENC,lab_panel,17,0.13515514884811508,0.6850048370264856
A,RF,5_SMOTENC,lab_panel,18,0.1450590725896235,0.7126377410468318
A,RF,5_SMOTENC,lab_panel,19,0.1492071876683124,0.7097299707334919
A,RF,5_SMOTENC,lab_panel,20,0.14441961529774067,0.71088292872432
A,RF,5_SMOTENC,lab_panel,21,0.14901066982265976,0.7110447977208845
A,RF,5_SMOTENC,lab_panel,22,0.1260907858240522,0.6614633719025891
A,RF,5_SMOTENC,lab_panel,23,0.1469313352866616,0.6837934792480246
A,RF,5_SMOTENC,lab_panel,24,0.1536903283502316,0.6776225535028352
A,xgboost,1_none,ordering_only,0,0.1727743942043261,0.6702062020582118
A,xgboost,1_none,ordering_only,1,0.11055685888160574,0.6369354580702169
A,xgboost,1_none,ordering_only,2,0.12008284405061559,0.6477730634754988
A,xgboost,1_none,ordering_only,3,0.15390932761541115,0.6615297581206672
A,xgboost,1_none,ordering_only,4,0.13239294559049744,0.6618765624047314
A,xgboost,1_none,ordering_only,5,0.17281801685195156,0.6768466395996313
A,xgboost,1_none,ordering_only,6,0.11686095226520114,0.6058604194120918
A,xgboost,1_none,ordering_only,7,0.14223713674351884,0.6564530503736317
A,xgboost,1_none,ordering_only,8,0.14620767838030868,0.652777147095329
A,xgboost,1_none,ordering_only,9,0.13820510781364312,0.6771995610023779
A,xgboost,1_none,ordering_only,10,0.1387307960443239,0.6429931672240039
A,xgboost,1_none,ordering_only,11,0.13740709091078357,0.6533413569573199
A,xgboost,1_none,ordering_only,12,0.12510840054345587,0.648492904424927
A,xgboost,1_none,ordering_only,13,0.1753465160364191,0.6666061211515757
A,xgboost,1_none,ordering_only,14,0.1794448221418764,0.692166255106396
A,xgboost,1_none,ordering_only,15,0.1472888921171332,0.6519054837407354
A,xgboost,1_none,ordering_only,16,0.12431677764561318,0.647923506425247
A,xgboost,1_none,ordering_only,17,0.16201261775884426,0.6653672712314993
A,xgboost,1_none,ordering_only,18,0.15542218066347552,0.695041700723519
A,xgboost,1_none,ordering_only,19,0.12846290689199158,0.6561147186147186
A,xgboost,1_none,ordering_only,20,0.16323880686482017,0.6731388874077348
A,xgboost,1_none,ordering_only,21,0.14967984230120643,0.6450060558048126
A,xgboost,1_none,ordering_only,22,0.15733376999555382,0.6650263941681458
A,xgboost,1_none,ordering_only,23,0.11817201320970805,0.6462533678442769
A,xgboost,1_none,ordering_only,24,0.13372732619449265,0.6563376470946893
A,xgboost,1_none,values_only,0,0.11011091440284057,0.597361344921884
A,xgboost,1_none,values_only,1,0.11179669160020074,0.5942534601878442
A,xgboost,1_none,values_only,2,0.13009497008793625,0.6343665018776804
A,xgboost,1_none,values_only,3,0.13679493786082045,0.6383805588351043
A,xgboost,1_none,values_only,4,0.13398945813041974,0.6128227699530516
A,xgboost,1_none,values_only,5,0.13994840346953222,0.6528424195796738
A,xgboost,1_none,values_only,6,0.11379152613230188,0.5754766565863543
